"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Hawaii"	"Maryland"	1276	1141	527	378	276	104	0	43	136	582	135	0	4	0	0	16	0	0	12	1	1	2	1	6	2
"Pennsylvania"	"North Dakota"	1276	867	324	215	228	34	0	45	93	467	409	0	1	2	2	19	2	0	35	2	2	2	0	2	12
"North Dakota"	"Kansas"	1268	1090	223	382	141	7	3	16	205	718	178	0	0	2	1	7	7	0	22	1	5	1	0	0	1
"Massachusetts"	"Hawaii"	1261	1086	318	509	184	343	0	2	116	441	175	0	4	8	3	6	2	0	9	2	9	2	0	1	4
"Arkansas"	"Utah"	1253	1065	408	401	265	90	0	15	87	608	188	0	3	4	6	9	2	0	14	1	4	1	0	1	9
"South Carolina"	"Alaska"	1253	1067	330	466	196	67	0	7	112	685	186	0	0	2	0	10	0	0	16	0	7	0	0	0	5
"Alaska"	"Missouri"	1250	1039	477	351	407	66	8	4	97	457	211	1	2	2	0	3	5	3	31	1	5	2	3	2	8
"South Dakota"	"Ohio"	1250	945	319	440	224	11	0	16	224	470	305	5	2	4	2	9	7	0	15	2	11	3	1	4	9
"South Carolina"	"Idaho"	1248	950	277	326	187	41	6	7	54	655	298	2	0	1	1	4	2	1	9	0	1	0	1	0	0
"Wyoming"	"Alaska"	1247	867	116	350	57	9	0	1	77	723	380	1	5	1	3	17	3	0	26	0	6	3	0	2	8
"West Virginia"	"Nevada"	1243	884	257	351	195	81	0	4	57	547	359	2	4	1	15	6	5	2	11	16	1	3	1	1	22
"Montana"	"New Mexico"	1241	925	256	203	144	21	0	5	73	682	316	0	0	4	9	17	0	0	17	3	4	3	2	0	62
"Georgia"	"North Dakota"	1239	875	390	239	321	31	4	30	51	438	364	0	1	9	7	14	3	0	30	1	2	0	0	0	18
"Idaho"	"Nebraska"	1239	1043	241	360	140	18	20	31	99	735	196	0	1	2	1	11	5	0	11	0	2	0	1	1	4
"Oregon"	"South Dakota"	1234	867	131	300	91	14	0	10	60	692	367	0	0	4	2	0	18	0	3	1	8	3	0	0	1
"Oklahoma"	"Maine"	1234	1089	458	252	404	84	0	1	36	564	145	0	0	0	1	0	1	0	5	0	0	0	0	0	2
"Wyoming"	"Georgia"	1232	757	256	192	111	12	1	22	60	551	475	1	4	7	5	5	2	1	48	9	2	0	2	0	9
"Alaska"	"Pennsylvania"	1231	1016	235	473	144	38	0	1	114	719	215	2	3	0	2	9	1	1	17	3	6	1	0	1	0
"Nevada"	"South Dakota"	1231	1046	293	343	173	19	0	10	103	741	185	0	0	3	0	1	0	0	12	2	3	7	0	0	0
"Vermont"	"Illinois"	1229	988	225	559	144	69	1	0	400	374	241	0	9	12	0	17	4	0	20	6	9	8	0	4	11
"Connecticut"	"Oklahoma"	1219	880	366	271	305	24	1	7	71	472	339	3	5	8	8	6	4	0	5	6	27	9	0	0	14
"Arizona"	"Vermont"	1213	1147	173	472	109	91	1	1	177	768	66	2	0	0	0	4	0	0	8	0	0	0	0	0	0
"Alaska"	"Virginia"	1212	964	360	354	233	42	8	7	186	488	248	2	0	6	6	6	6	0	17	1	6	4	0	1	3
"Kentucky"	"Nebraska"	1212	936	355	248	255	14	7	35	94	531	276	2	3	3	2	10	0	5	13	3	9	0	0	0	1
"Wyoming"	"Tennessee"	1211	927	182	453	107	25	0	10	67	718	284	0	2	9	2	11	3	0	10	5	62	1	0	0	4
"Massachusetts"	"Idaho"	1207	1024	275	299	197	47	2	2	68	708	183	0	0	3	1	8	3	0	5	2	0	0	0	0	2
"Washington"	"West Virginia"	1200	1039	262	301	169	10	1	8	106	745	161	2	2	3	1	17	1	0	22	0	0	0	1	0	3
"Vermont"	"Washington"	1187	993	269	410	212	14	211	0	62	494	194	0	1	5	2	8	2	1	30	1	5	0	1	2	5
"Montana"	"Illinois"	1185	849	228	364	142	53	0	11	113	530	336	2	6	7	3	17	5	2	17	2	9	1	5	2	11
"Louisiana"	"Alaska"	1184	938	254	394	134	76	0	2	135	591	246	1	0	2	3	9	0	0	25	1	7	0	2	0	2
"Maine"	"Nevada"	1181	963	237	382	165	160	1	3	51	583	218	0	3	5	6	1	0	1	17	29	5	5	0	0	9
"Ohio"	"North Dakota"	1180	911	431	238	325	20	2	41	96	427	269	4	0	6	3	5	1	0	24	0	4	1	1	2	5
"Mississippi"	"District of Columbia"	1179	499	298	149	246	30	0	13	90	120	680	0	5	23	0	27	5	0	31	1	0	6	2	0	3
"Delaware"	"Iowa"	1177	932	260	241	195	35	3	11	56	632	245	0	6	3	0	7	6	0	23	3	1	3	0	0	11
"Arizona"	"Rhode Island"	1175	891	279	356	205	84	9	9	80	504	284	0	1	1	0	6	0	0	17	0	4	2	1	0	123
"Massachusetts"	"Alaska"	1172	938	178	330	138	52	0	1	66	681	234	3	1	0	0	6	0	0	24	1	0	0	1	0	0
"Alaska"	"New Mexico"	1170	929	205	247	131	29	0	1	99	669	241	3	1	3	0	11	5	0	19	3	1	0	4	0	4
"Idaho"	"South Carolina"	1166	992	257	290	114	100	0	7	73	698	174	0	4	1	4	3	10	1	4	1	6	3	0	1	6
"Iowa"	"New Jersey"	1165	937	255	364	194	79	3	25	86	550	228	0	0	2	1	16	1	0	8	2	10	3	1	4	3
"Oklahoma"	"Hawaii"	1162	893	395	348	171	263	0	0	103	356	269	0	0	2	3	8	2	1	8	0	3	1	0	0	3
"Oregon"	"North Dakota"	1162	905	324	223	253	13	1	4	67	567	257	0	0	2	3	27	4	0	11	0	0	0	0	3	4
"Maine"	"Ohio"	1161	880	288	292	201	49	4	15	79	532	281	0	1	5	1	11	10	3	42	1	12	4	0	0	9
"Rhode Island"	"Missouri"	1159	1014	693	169	627	38	2	6	58	283	145	0	0	3	1	14	1	0	27	1	7	2	0	2	6
"Hawaii"	"New Mexico"	1157	1045	150	510	75	60	0	3	58	849	112	0	2	0	0	10	2	0	16	5	2	0	1	0	2
"Wyoming"	"Oklahoma"	1155	944	161	433	77	3	0	1	176	687	211	0	1	2	1	7	2	0	9	7	2	0	1	0	5
"Maine"	"Rhode Island"	1154	1046	242	425	197	102	2	2	66	677	108	0	0	0	1	8	1	0	11	3	2	1	0	0	3
"Utah"	"Louisiana"	1150	723	259	243	132	13	4	14	97	463	427	0	10	13	11	7	4	2	25	15	14	8	0	6	16
"Mississippi"	"New Mexico"	1146	951	309	254	155	67	2	2	68	657	195	2	1	1	3	9	0	0	5	4	9	0	1	0	4
"North Dakota"	"Alaska"	1145	735	121	227	77	40	3	1	50	564	410	0	0	0	19	10	17	0	23	7	0	0	0	2	3
"Montana"	"Virginia"	1142	978	379	323	181	21	0	17	75	684	164	1	0	4	3	7	1	0	4	2	8	1	0	2	1
"Idaho"	"Ohio"	1135	889	342	280	263	26	3	8	73	516	246	0	3	8	0	16	5	0	12	2	12	3	2	4	7
"Utah"	"Maryland"	1132	941	447	282	341	77	0	17	66	440	191	2	1	3	2	7	5	0	15	3	1	0	0	4	2
"Idaho"	"Oklahoma"	1129	944	251	464	153	23	2	3	106	657	185	0	0	0	2	5	0	0	7	4	6	3	0	1	11
"Connecticut"	"Idaho"	1119	1010	280	274	226	47	0	15	73	649	109	0	5	4	1	5	1	0	4	0	0	0	2	0	0
"Alaska"	"Oklahoma"	1115	966	180	548	98	6	1	2	145	714	149	0	1	0	0	4	0	0	15	1	6	0	0	1	6
"West Virginia"	"Oklahoma"	1112	948	220	554	132	14	0	7	76	719	164	4	1	7	2	5	8	0	9	2	7	1	0	3	4
"Kentucky"	"Idaho"	1111	932	386	287	211	58	15	46	84	518	179	0	0	0	0	8	1	1	11	0	2	0	0	0	3
"Louisiana"	"Idaho"	1108	803	184	203	82	29	1	8	75	608	305	1	0	1	2	2	1	0	5	0	2	0	0	4	2
"Iowa"	"Delaware"	1106	832	169	377	53	51	0	12	135	581	274	0	0	7	2	5	1	63	14	9	0	4	0	0	1
"District of Columbia"	"Wyoming"	1104	946	147	213	83	16	0	2	91	754	158	0	0	5	4	1	0	0	4	2	0	0	0	0	2
"Maine"	"Illinois"	1104	739	246	211	196	53	0	6	92	392	365	2	18	8	3	19	6	4	19	3	7	2	1	7	5
"Maine"	"Missouri"	1101	984	773	114	736	22	1	6	26	193	117	1	0	1	1	6	1	1	9	0	10	1	1	0	1
"Oregon"	"New Hampshire"	1098	965	224	300	169	45	35	8	41	667	133	0	0	1	0	8	1	1	5	3	0	0	2	3	14
"Mississippi"	"Alaska"	1096	921	212	314	116	25	3	2	83	692	175	0	0	1	0	6	0	0	37	0	1	6	2	0	2
"Michigan"	"Delaware"	1096	987	318	263	194	98	0	15	77	603	109	1	0	0	0	1	2	0	5	0	2	0	2	0	3
"Connecticut"	"Kansas"	1092	766	271	215	206	21	4	19	78	438	326	0	6	2	2	8	4	1	13	0	13	7	0	5	7
"South Dakota"	"Georgia"	1092	858	301	308	141	73	0	20	80	544	234	4	1	4	4	19	2	0	12	1	8	2	0	1	3
"Arkansas"	"Maryland"	1091	861	477	245	319	70	10	26	97	339	230	0	4	2	1	9	1	0	43	0	2	0	1	0	6
"Mississippi"	"Minnesota"	1091	932	402	332	298	71	6	38	76	443	159	0	0	1	1	12	3	1	32	0	3	0	0	0	2
"District of Columbia"	"Vermont"	1090	970	172	512	149	82	1	2	135	601	120	0	0	0	0	4	1	0	3	0	0	1	2	1	2
"Indiana"	"Wyoming"	1090	906	144	311	89	32	0	2	57	726	184	0	0	1	1	5	2	0	4	11	5	0	0	0	2
"New Hampshire"	"Utah"	1089	868	281	273	199	138	0	8	52	471	221	0	1	2	2	2	1	1	9	3	4	3	4	4	7
"West Virginia"	"Delaware"	1088	993	225	438	82	229	2	5	116	559	95	0	1	1	7	4	0	0	1	0	2	3	0	0	5
"Alabama"	"New Hampshire"	1088	881	362	267	267	72	10	8	87	437	207	0	1	0	0	18	2	0	6	0	0	0	0	7	3
"Minnesota"	"West Virginia"	1087	862	228	417	153	38	0	37	71	563	225	1	0	4	1	8	1	1	7	0	8	1	7	1	3
"Tennessee"	"South Dakota"	1086	857	337	274	232	13	1	30	85	496	229	0	3	2	0	9	1	1	10	0	8	7	1	0	1
"South Dakota"	"Tennessee"	1080	823	322	277	202	43	0	7	104	467	257	1	2	3	0	11	2	1	26	0	29	2	0	1	4
"North Dakota"	"Pennsylvania"	1079	771	269	332	157	13	4	13	109	475	308	1	1	4	2	17	6	0	24	9	6	5	0	4	13
"Arkansas"	"South Dakota"	1078	906	290	306	199	11	0	42	106	548	172	0	3	0	1	3	5	0	26	1	5	4	0	2	3
"Kansas"	"Alaska"	1077	756	185	273	105	26	3	4	63	555	321	1	0	1	3	7	2	1	32	0	0	0	0	4	5
"Mississippi"	"Oregon"	1076	869	389	259	229	26	1	8	86	519	207	0	4	2	1	3	0	19	21	2	1	2	2	2	1
"Indiana"	"South Dakota"	1075	879	248	396	145	67	0	11	83	573	196	0	1	19	0	9	7	1	6	1	3	2	0	0	1
"Kansas"	"Connecticut"	1074	829	263	363	197	31	0	6	182	413	245	0	1	2	1	23	3	0	7	3	18	10	0	2	4
"Utah"	"Kansas"	1074	852	272	367	163	15	1	9	115	549	222	0	1	9	1	9	0	1	12	1	11	4	0	3	9
"South Carolina"	"Nebraska"	1069	811	394	201	310	16	0	20	69	396	258	0	3	4	2	14	2	0	29	3	2	2	0	10	6
"Nebraska"	"Alaska"	1068	800	168	236	114	24	2	2	58	600	268	0	0	6	10	9	1	0	19	0	1	0	3	1	2
"Utah"	"Kentucky"	1067	822	421	215	258	35	5	16	69	439	245	0	4	3	2	15	5	0	15	1	2	1	0	1	12
"South Dakota"	"Oklahoma"	1057	827	238	178	154	10	2	0	90	571	230	0	0	0	0	10	0	0	16	0	4	0	3	0	12
"Kansas"	"District of Columbia"	1054	678	352	220	293	57	8	14	105	201	376	1	6	12	3	12	4	1	16	6	0	0	7	4	2
"Connecticut"	"Mississippi"	1052	963	251	493	171	41	0	3	70	678	89	0	0	2	1	3	2	0	6	2	0	1	0	1	9
"Connecticut"	"Iowa"	1047	774	341	183	227	26	1	7	113	400	273	0	2	5	1	10	19	0	7	2	12	2	0	0	0
"South Dakota"	"New Mexico"	1046	872	232	311	131	10	0	5	87	639	174	0	1	1	0	13	3	1	18	8	0	0	0	0	1
"Kentucky"	"Alaska"	1043	880	224	321	163	45	0	3	49	620	163	0	0	2	0	4	1	3	20	0	4	2	0	0	2
"Montana"	"Ohio"	1035	795	202	290	141	48	1	11	111	483	240	0	10	1	3	6	4	0	15	0	5	0	3	5	8
"Alaska"	"South Carolina"	1033	876	201	322	99	62	9	3	74	629	157	0	1	4	2	7	0	0	14	1	2	2	0	1	1
"Arkansas"	"Montana"	1031	846	238	261	113	30	4	4	122	573	185	2	0	0	4	8	0	2	12	3	2	0	0	0	1
"Vermont"	"Ohio"	1030	614	246	229	169	100	0	3	84	258	416	0	0	11	3	11	5	1	27	9	10	5	2	0	10
"Utah"	"Nebraska"	1030	865	296	217	238	14	3	24	43	543	165	0	0	0	2	11	2	0	17	3	4	2	0	3	1
"North Dakota"	"South Carolina"	1027	847	235	332	142	144	0	20	46	495	180	0	0	0	2	3	2	0	11	1	3	3	0	2	3
"Vermont"	"Michigan"	1021	693	292	230	239	35	3	19	93	304	328	1	1	3	1	8	3	0	16	3	4	3	0	1	0
"Wisconsin"	"New Hampshire"	1020	912	265	345	204	76	0	4	96	532	108	0	0	1	0	8	4	0	5	0	3	0	0	0	0
"Nevada"	"New Hampshire"	1011	962	177	388	105	70	106	3	34	644	49	0	2	0	0	9	0	0	2	0	0	0	0	0	0
"Oklahoma"	"Connecticut"	1009	667	251	210	164	24	1	2	95	381	342	1	2	7	2	23	19	3	9	6	7	5	0	2	2
"Idaho"	"Massachusetts"	1007	662	198	300	159	41	0	11	113	338	345	0	10	3	0	63	2	0	23	5	2	1	1	1	1
"Louisiana"	"Maine"	1007	871	179	384	106	40	0	3	106	616	136	18	0	3	0	36	2	0	15	3	0	0	0	0	0
"West Virginia"	"Connecticut"	1003	791	202	366	142	120	2	23	100	404	212	1	2	10	3	10	2	1	7	4	8	1	1	0	3
"New Mexico"	"Kentucky"	1001	789	212	303	125	12	0	0	112	540	212	0	0	1	4	9	7	0	28	0	2	5	0	0	0
"Wisconsin"	"West Virginia"	999	863	327	315	232	38	9	34	139	411	136	1	0	2	1	9	2	0	16	2	3	0	0	0	1
"Alaska"	"Iowa"	998	932	534	190	105	13	0	7	406	401	66	1	0	0	0	5	3	0	8	0	1	0	0	0	0
"Nebraska"	"District of Columbia"	992	621	363	148	324	41	0	13	98	145	371	1	7	13	0	10	1	1	10	1	0	3	1	1	1
"South Carolina"	"Wyoming"	988	857	192	374	87	37	0	10	175	548	131	0	1	1	0	5	1	0	18	3	0	0	0	0	1
"Utah"	"District of Columbia"	987	621	338	129	306	33	2	1	84	195	366	1	8	10	0	11	5	0	12	10	1	0	2	0	4
"Alaska"	"Alabama"	987	742	224	265	105	49	0	1	98	489	245	0	9	2	1	3	58	0	43	0	0	3	0	0	1
"North Dakota"	"New Mexico"	984	791	160	224	121	24	0	5	33	608	193	0	1	19	5	8	1	0	6	0	7	0	1	0	3
"Alabama"	"Maine"	980	824	202	289	126	43	0	0	138	517	156	4	0	1	0	13	2	0	9	0	1	0	0	0	4
"North Carolina"	"North Dakota"	974	770	294	238	180	17	4	7	67	495	204	2	0	3	1	8	1	0	9	0	0	0	0	0	9
"Massachusetts"	"Wyoming"	972	867	158	239	96	55	0	1	44	671	105	0	2	0	0	2	3	1	4	8	0	0	0	0	1
"Colorado"	"Vermont"	970	854	159	238	101	43	0	4	81	625	116	6	1	2	0	3	0	1	16	1	0	1	0	3	3
"Utah"	"Iowa"	970	703	277	228	182	20	2	19	73	407	267	0	1	2	0	11	3	0	9	2	9	0	2	3	2
"Arkansas"	"Wyoming"	968	797	179	245	97	29	0	6	74	591	171	0	0	1	0	3	5	0	25	0	0	0	1	0	0
"West Virginia"	"Louisiana"	967	713	356	189	215	48	6	7	80	357	254	1	5	3	13	5	8	0	21	5	6	0	1	3	7
"Iowa"	"Connecticut"	965	666	216	268	173	69	0	15	80	329	299	2	16	7	3	16	5	1	10	2	17	6	1	3	3
"Idaho"	"South Dakota"	964	884	165	262	75	16	2	5	99	687	80	0	0	0	0	1	2	0	10	0	1	0	0	0	2
"Hawaii"	"Wisconsin"	959	793	163	303	102	58	6	17	71	539	166	0	0	2	0	4	0	2	22	9	5	2	0	0	2
"Nevada"	"West Virginia"	958	884	130	420	60	2	0	6	195	621	74	0	0	1	0	6	0	0	4	0	0	0	0	0	0
"Arkansas"	"Alaska"	956	637	165	176	77	4	3	4	72	477	319	2	0	4	0	11	1	1	29	2	1	0	3	0	7
"North Dakota"	"Louisiana"	955	820	284	329	112	18	0	8	260	422	135	1	2	4	3	4	1	0	1	5	4	0	2	1	7
"North Dakota"	"Indiana"	954	767	289	358	206	25	5	18	77	436	187	0	2	0	2	15	0	0	27	1	5	0	9	0	2
"Indiana"	"Rhode Island"	953	779	168	456	121	29	4	30	194	401	174	0	1	0	0	6	2	2	4	1	8	2	0	1	2
"New Hampshire"	"Alabama"	951	742	213	314	160	137	0	4	74	367	209	0	0	4	1	8	3	0	31	2	3	5	2	0	1
"New Hampshire"	"Kentucky"	950	788	302	240	146	31	0	9	122	480	162	0	0	6	2	7	4	0	16	0	1	1	4	2	4
"Connecticut"	"Nebraska"	949	706	208	328	188	54	2	16	59	387	243	2	0	3	2	11	12	0	10	1	6	1	0	15	0
"Wyoming"	"Alabama"	948	807	156	525	53	134	4	1	45	570	141	2	1	3	1	11	0	0	5	0	2	0	0	0	0
"Mississippi"	"Montana"	947	799	213	279	65	10	0	5	127	592	148	0	0	3	1	3	5	0	19	1	1	0	0	2	1
"Idaho"	"Hawaii"	947	858	267	460	76	382	0	3	90	307	89	0	1	1	0	3	1	0	6	1	1	0	0	0	1
"New Hampshire"	"Louisiana"	946	775	269	272	163	73	0	1	96	442	171	0	0	3	1	3	12	1	9	2	10	1	0	4	1
"Louisiana"	"Wyoming"	944	747	263	251	159	46	0	3	123	416	197	0	0	0	0	2	0	0	15	9	1	0	0	1	6
"Arkansas"	"District of Columbia"	943	522	286	186	238	51	2	5	132	94	421	0	1	14	5	23	10	2	12	1	2	5	6	2	4
"Indiana"	"New Hampshire"	940	846	351	298	251	121	6	7	73	388	94	0	0	0	0	4	0	0	8	0	1	0	0	0	0
"Alaska"	"Ohio"	938	696	200	237	133	31	3	2	56	471	242	0	0	5	2	4	2	2	16	3	5	1	1	2	10
"South Dakota"	"Arkansas"	937	772	236	243	150	12	7	30	97	476	165	0	0	1	1	1	0	0	5	0	1	1	10	1	7
"Hawaii"	"Alabama"	937	718	238	259	135	65	0	1	85	432	219	2	0	5	4	3	1	0	9	1	5	1	0	1	4
"Arkansas"	"New Jersey"	936	702	253	270	154	45	3	10	109	381	234	2	0	1	0	55	0	0	15	4	8	1	2	2	3
"Utah"	"New Jersey"	930	764	243	279	187	100	1	13	66	397	166	0	4	2	0	5	1	1	10	6	14	3	0	2	8
"Kentucky"	"Maine"	928	812	196	240	105	51	1	9	84	562	116	0	1	0	0	7	1	0	6	0	0	0	0	0	0
"New Mexico"	"District of Columbia"	928	543	300	167	253	45	5	7	67	166	385	4	3	7	0	24	1	1	14	4	0	1	4	2	3
"Washington"	"Delaware"	927	539	191	178	138	24	0	7	56	314	388	0	0	4	0	1	1	0	4	207	0	0	0	0	4
"Rhode Island"	"District of Columbia"	925	702	425	150	405	64	0	21	53	159	223	2	3	4	1	9	2	5	25	4	0	0	2	0	2
"District of Columbia"	"Rhode Island"	917	792	268	270	130	68	1	7	102	484	125	0	0	2	0	10	0	0	8	0	0	0	1	0	1
"Oregon"	"West Virginia"	917	710	179	238	136	11	0	0	81	482	207	0	1	0	0	14	2	0	21	0	0	0	0	0	0
"Montana"	"Oklahoma"	916	704	225	227	93	17	3	3	82	506	212	0	0	2	0	7	6	0	37	0	5	1	0	1	12
"Louisiana"	"Connecticut"	914	666	293	130	168	19	1	1	121	356	248	0	3	6	4	27	5	2	8	2	13	6	0	2	2
"Utah"	"Connecticut"	909	663	186	333	113	75	5	52	50	368	246	0	4	7	4	15	4	0	8	7	22	3	0	1	10
"North Dakota"	"Ohio"	909	662	241	235	137	26	0	6	83	410	247	2	1	6	1	6	1	5	12	1	6	0	2	0	12
"Alaska"	"Illinois"	907	669	220	271	159	67	1	9	43	390	238	2	1	7	6	7	3	2	28	0	14	5	1	4	2
"Idaho"	"Indiana"	907	713	296	275	180	14	0	4	161	354	194	0	16	3	1	12	0	2	13	1	5	0	0	2	2
"South Carolina"	"Rhode Island"	907	781	233	339	178	63	0	3	76	461	126	0	2	2	0	10	0	1	6	1	2	0	0	0	3
"Maine"	"New Mexico"	907	782	147	168	106	37	0	0	31	608	125	0	2	3	0	3	2	0	11	1	0	2	1	0	38
"New Jersey"	"South Dakota"	897	689	166	254	116	12	0	6	53	502	208	0	3	2	7	13	4	3	7	5	17	2	1	1	7
"South Carolina"	"Vermont"	896	807	167	286	121	47	0	0	67	572	89	2	0	3	0	6	3	0	1	3	0	1	1	1	0
"Mississippi"	"New Jersey"	892	735	309	268	194	38	2	11	101	389	157	0	0	4	1	8	2	0	9	4	4	1	1	0	2
"Tennessee"	"Vermont"	889	784	213	352	164	71	0	3	83	463	105	0	0	2	0	0	3	0	3	1	1	0	0	1	0
"Kansas"	"North Dakota"	889	649	242	156	146	36	0	14	84	369	240	0	1	1	2	15	1	0	14	0	1	0	1	2	2
"Tennessee"	"Rhode Island"	888	668	252	251	173	63	2	5	86	339	220	1	1	0	2	8	4	0	20	0	5	1	1	0	7
"Rhode Island"	"Nevada"	887	694	190	336	170	90	0	4	31	399	193	1	2	0	14	2	1	1	10	20	5	3	0	0	8
"South Dakota"	"Pennsylvania"	885	620	196	253	130	26	1	31	95	337	265	1	1	1	2	19	0	0	30	5	3	2	0	2	2
"Delaware"	"Wisconsin"	884	781	169	315	136	32	3	10	60	540	103	0	7	1	1	7	0	1	3	1	3	1	1	0	2
"Wyoming"	"Pennsylvania"	881	614	151	264	102	5	0	3	65	439	267	0	1	4	4	13	5	0	39	1	2	1	8	0	0
"Arkansas"	"West Virginia"	877	775	245	399	102	19	0	9	94	551	102	0	0	2	0	8	2	0	9	4	1	0	1	0	0
"Hawaii"	"Indiana"	873	617	214	195	141	25	11	7	79	354	256	4	1	4	0	21	4	3	9	0	3	0	3	1	1
"South Carolina"	"South Dakota"	872	753	126	149	68	2	0	9	39	635	119	0	2	1	0	2	0	4	7	0	7	2	0	0	3
"Nebraska"	"Mississippi"	871	671	261	280	133	36	2	4	97	399	200	0	4	6	2	3	0	0	13	2	1	1	8	0	3
"Rhode Island"	"Indiana"	857	651	237	258	205	85	3	22	64	272	206	0	0	8	1	10	5	0	60	0	10	2	0	2	4
"Kansas"	"Hawaii"	856	764	227	240	127	130	1	4	50	452	92	0	1	2	3	4	0	0	5	3	2	0	0	1	2
"North Dakota"	"Massachusetts"	853	464	277	89	225	11	4	6	39	179	389	1	2	9	0	32	0	0	3	18	1	2	3	0	7
"District of Columbia"	"South Dakota"	853	602	169	197	121	8	2	6	61	404	251	3	2	1	1	10	0	1	6	1	5	0	0	2	0
"Idaho"	"Iowa"	847	718	166	207	87	20	0	12	100	499	129	0	0	0	1	5	0	0	19	0	4	1	0	0	4
"South Dakota"	"Utah"	846	698	205	160	113	31	3	20	46	485	148	0	0	3	1	8	0	0	29	1	1	0	0	0	2
"Wyoming"	"Wisconsin"	845	700	171	240	66	25	0	6	68	535	145	0	2	0	0	3	1	0	9	1	7	0	0	0	3
"North Dakota"	"Virginia"	843	588	237	218	182	18	3	10	56	319	255	3	2	5	1	3	65	0	12	1	5	0	0	5	10
"North Dakota"	"Alabama"	843	639	174	331	80	139	0	10	96	314	204	5	2	2	0	15	1	1	8	2	0	4	0	0	5
"New Hampshire"	"New Mexico"	841	717	159	211	134	37	1	5	30	510	124	4	1	2	1	6	3	2	4	0	2	1	2	0	13
"Alaska"	"Louisiana"	837	706	206	381	136	10	0	0	40	520	131	4	0	3	1	1	0	1	8	2	6	0	0	2	3
"South Carolina"	"Hawaii"	837	739	354	245	179	154	3	11	80	312	98	2	1	1	5	3	1	0	13	2	2	2	0	0	3
"Montana"	"Nebraska"	836	690	122	219	66	7	0	1	74	542	146	0	6	0	8	5	2	0	10	0	3	0	0	0	2
"New Jersey"	"North Dakota"	836	584	244	173	164	6	0	4	68	342	252	0	0	13	12	11	0	0	41	0	3	13	0	2	3
"Hawaii"	"Massachusetts"	831	586	168	193	146	57	0	8	71	304	245	4	2	4	1	24	3	2	19	2	2	2	2	3	1
"Hawaii"	"Montana"	828	676	138	189	62	23	2	1	53	535	152	0	0	1	1	1	0	0	3	2	2	0	0	2	2
"Vermont"	"New Jersey"	827	710	195	258	136	72	0	4	88	410	117	0	1	2	1	3	1	3	21	0	4	1	0	0	4
"Colorado"	"Rhode Island"	827	611	146	232	115	30	0	0	39	427	216	3	1	5	0	14	1	0	7	1	8	1	0	0	20
"Idaho"	"North Dakota"	826	652	234	126	153	5	9	10	70	405	174	0	0	5	6	4	1	0	6	1	1	1	0	0	2
"Oklahoma"	"West Virginia"	826	716	175	274	107	6	2	4	156	441	110	0	1	0	1	13	0	0	5	3	0	1	0	0	0
"Wyoming"	"Arkansas"	826	625	163	169	100	2	2	0	38	483	201	0	0	0	0	4	1	0	13	0	3	1	0	0	9
"South Dakota"	"Virginia"	813	668	257	260	117	40	2	30	59	420	145	0	0	3	0	3	6	0	16	0	1	2	0	0	0
"Kentucky"	"New Hampshire"	812	695	283	203	200	40	3	0	72	380	117	1	0	1	0	6	1	1	9	1	0	2	0	0	0
"Utah"	"Arkansas"	812	639	164	228	61	35	4	6	45	488	173	0	0	2	0	6	5	0	13	2	6	4	1	1	3
"North Dakota"	"Arkansas"	811	728	89	175	59	16	0	1	34	618	83	0	0	3	0	2	0	0	3	0	1	2	0	1	1
"New Hampshire"	"District of Columbia"	811	555	285	140	264	48	0	7	71	165	256	0	2	13	0	13	4	7	5	3	0	3	0	3	5
"Nebraska"	"New Jersey"	809	667	244	213	187	40	2	24	53	361	142	0	0	0	3	2	0	1	10	2	4	1	0	0	1
"Kentucky"	"Wyoming"	801	617	179	217	86	30	1	7	86	407	184	0	0	0	0	1	0	0	10	3	0	0	0	0	4
"West Virginia"	"Alaska"	796	670	92	305	48	45	0	0	61	516	126	0	1	4	0	2	1	0	11	0	0	1	1	0	0
"Idaho"	"Mississippi"	795	625	195	290	97	25	0	7	128	368	170	0	0	2	3	1	3	0	19	3	0	0	0	1	3
"New Mexico"	"Maine"	794	722	114	214	43	29	1	11	61	577	72	0	0	1	0	0	0	1	4	0	0	2	0	0	1
"Louisiana"	"Nebraska"	788	648	334	165	244	8	0	11	85	300	140	0	0	4	0	4	8	0	8	0	3	3	0	3	1
"Missouri"	"Delaware"	787	701	266	254	172	68	0	10	76	375	86	0	0	1	0	3	0	0	7	1	0	0	0	0	0
"Alabama"	"Hawaii"	785	666	315	237	117	198	1	9	93	248	119	2	0	0	0	2	1	0	9	5	7	0	1	0	2
"Connecticut"	"Wyoming"	783	676	131	192	48	45	0	20	26	537	107	0	0	0	0	1	0	0	7	15	0	0	0	0	2
"Michigan"	"Vermont"	782	677	150	195	96	57	3	2	49	470	105	1	0	0	0	10	0	11	3	5	0	0	0	1	0
