"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Florida"	"Iowa"	10394	8577	2533	3802	1550	686	42	177	1255	4867	1817	9	4	31	7	64	45	10	104	10	13	6	5	5	23
"North Carolina"	"Missouri"	10385	8098	3452	2313	2271	579	33	182	908	4125	2287	10	18	61	24	124	39	4	211	22	17	7	15	7	58
"Pennsylvania"	"Missouri"	10364	7391	2879	2176	1919	411	76	118	918	3949	2973	14	23	57	16	97	59	5	168	18	59	12	18	15	60
"New York"	"Rhode Island"	10336	9270	2832	3310	2045	1266	9	66	1250	4634	1066	1	12	7	0	71	14	3	79	27	3	4	6	3	23
"Colorado"	"Iowa"	10301	8853	1790	3435	1156	248	31	93	1093	6232	1448	1	9	17	4	55	14	1	97	5	4	4	1	2	13
"Louisiana"	"Colorado"	10267	8642	3105	3003	1720	1335	36	230	789	4532	1625	35	6	7	24	48	14	14	138	28	14	10	6	16	20
"Alaska"	"Texas"	10260	8798	1848	3342	1294	411	50	70	977	5996	1462	11	17	18	8	22	45	6	222	10	2	4	12	1	22
"South Dakota"	"Iowa"	10255	7819	1835	2562	1258	169	28	156	1054	5154	2436	4	9	36	8	56	36	6	228	35	43	7	10	5	40
"Kansas"	"Georgia"	10204	7872	4051	2502	1968	356	18	243	1676	3611	2332	6	14	53	17	70	44	2	197	6	24	15	4	18	69
"Hawaii"	"Washington"	10191	8555	2477	2747	1846	594	58	91	710	5256	1636	9	3	37	11	31	20	10	206	15	11	8	21	6	44
"New Hampshire"	"North Carolina"	10148	8921	2672	2786	1886	542	21	128	822	5522	1227	3	5	30	15	26	12	5	87	4	15	4	5	2	13
"Ohio"	"Louisiana"	10140	8204	3623	2953	2376	396	24	73	1494	3841	1936	18	29	20	17	55	18	10	121	28	18	8	6	10	52
"Wisconsin"	"New York"	10113	7442	3428	1867	3192	474	15	90	541	3130	2671	8	70	66	7	330	40	8	177	36	24	13	14	25	45
"North Dakota"	"Florida"	10113	8765	2098	4195	843	2541	7	112	582	4680	1348	20	4	9	3	20	13	10	94	18	5	12	0	4	62
"Kentucky"	"West Virginia"	10111	7114	1988	2658	1170	161	8	87	1219	4469	2997	2	1	25	12	99	52	14	462	5	16	4	2	5	69
"New York"	"Oregon"	10097	8058	2781	2477	2188	584	12	106	845	4323	2039	102	19	42	28	83	92	9	131	15	25	10	19	11	51
"North Carolina"	"Louisiana"	10076	7829	3665	2589	2195	338	40	106	1193	3957	2247	5	28	36	46	79	38	8	219	10	22	11	15	18	41
"Missouri"	"Wisconsin"	10064	7997	2988	2624	2064	591	68	86	862	4326	2067	9	12	31	17	91	21	13	316	7	15	9	10	11	32
"New Hampshire"	"New York"	10045	7985	2801	2280	2434	488	12	63	790	4198	2060	8	41	46	14	114	70	18	143	23	8	20	6	23	25
"New Jersey"	"Indiana"	10044	7867	4154	1968	2948	266	20	100	1038	3495	2177	16	16	43	5	128	28	25	162	17	14	7	3	5	48
"New Jersey"	"Alabama"	9941	8177	2324	3573	1401	1048	9	71	1432	4216	1764	40	13	30	11	41	66	7	176	13	7	12	6	9	42
"Vermont"	"New York"	9931	7574	2179	1767	1628	187	29	50	986	4694	2357	11	71	59	14	143	31	7	322	18	14	11	22	5	44
"Montana"	"Colorado"	9908	7597	2639	2451	1741	493	13	98	899	4353	2311	24	198	26	13	81	24	8	240	5	13	10	13	11	32
"Illinois"	"New Mexico"	9902	7878	2545	1934	1735	395	18	103	643	4984	2024	6	24	46	8	67	11	2	165	14	12	5	12	7	178
"Michigan"	"Maryland"	9865	8268	4181	2776	3191	887	5	281	1038	2866	1597	6	25	19	2	94	14	1	285	29	6	5	11	4	14
"Arizona"	"Iowa"	9859	8575	2187	3435	1181	411	23	98	1206	5656	1284	0	7	45	4	39	15	0	118	1	8	0	10	10	15
"North Carolina"	"Nevada"	9853	7772	3206	2303	2121	639	12	123	685	4192	2081	7	5	27	9	32	19	30	134	102	12	10	0	11	64
"Florida"	"West Virginia"	9851	8656	2054	3416	1144	361	4	61	1202	5884	1195	1	1	18	15	48	18	3	135	11	1	2	0	1	6
"Texas"	"Alaska"	9828	7815	2233	2398	1318	304	15	57	664	5457	2013	10	2	18	27	57	18	4	184	9	9	6	7	9	60
"New York"	"Wisconsin"	9810	7634	2633	2694	2188	569	77	122	619	4059	2176	7	26	46	9	68	53	2	133	20	19	16	4	9	30
"Missouri"	"Michigan"	9789	8519	3155	2848	1908	743	43	145	969	4711	1270	106	11	19	16	47	38	22	99	18	6	4	1	7	37
"Montana"	"Oregon"	9740	8095	1907	2361	1029	362	24	57	883	5740	1645	13	21	17	7	36	8	19	117	9	5	10	7	10	17
"Virginia"	"Oregon"	9729	6360	2142	2471	1484	318	18	54	615	3871	3369	33	11	133	2	72	248	3	1315	4	14	6	44	12	30
"Kentucky"	"Colorado"	9689	8314	3111	2868	1919	559	30	150	931	4725	1375	4	12	19	19	53	13	8	161	16	13	3	7	8	37
"New Mexico"	"Nevada"	9687	7028	2573	2461	1726	796	14	192	613	3687	2659	2	10	39	34	63	35	22	250	151	10	19	1	9	102
"Michigan"	"Minnesota"	9677	7676	2788	2847	2109	549	12	369	770	3867	2001	11	17	20	30	67	14	6	303	8	8	2	10	9	22
"Virginia"	"Connecticut"	9643	7896	3050	2551	2256	708	6	109	1100	3717	1747	3	9	33	4	74	30	15	98	8	18	27	4	4	18
"Arkansas"	"Kansas"	9635	7990	3201	2477	2201	156	85	126	1122	4300	1645	10	11	21	13	38	17	11	150	9	15	8	3	0	24
"Idaho"	"Nevada"	9606	8057	2251	2834	1468	805	10	108	494	5172	1549	3	19	16	17	81	15	23	77	63	8	15	3	3	46
"Alabama"	"Kentucky"	9585	8187	2611	2251	1643	189	70	69	915	5301	1398	5	6	17	10	55	14	4	137	1	42	9	0	4	24
"Arizona"	"Montana"	9558	8207	1607	2285	712	262	6	47	586	6594	1351	0	8	13	6	48	15	7	109	10	1	2	0	5	22
"Oregon"	"Montana"	9542	8407	1468	2027	687	148	47	30	915	6580	1135	5	1	6	6	25	24	9	67	2	10	0	3	9	13
"New Jersey"	"Kentucky"	9540	7780	2910	3154	2075	274	12	94	1116	4209	1760	4	8	45	23	61	22	9	80	5	10	24	1	11	131
"California"	"South Dakota"	9537	8128	2056	2855	1118	128	21	173	1161	5527	1409	3	1	56	11	59	24	6	52	4	10	7	4	4	21
"Arizona"	"Oklahoma"	9500	7727	3174	2441	1805	125	62	67	932	4736	1773	0	4	16	5	61	11	11	98	24	15	0	0	0	25
"Washington"	"Massachusetts"	9484	7724	2667	2304	2156	529	19	73	779	4168	1760	3	25	56	5	91	12	4	116	27	4	11	14	13	12
"Washington"	"Minnesota"	9446	7987	2139	2642	1577	371	25	222	646	5146	1459	5	13	16	11	79	20	1	116	9	8	7	9	12	12
"Washington"	"Missouri"	9443	7444	2059	2249	1238	388	68	106	681	4963	1999	17	12	20	11	81	18	9	162	4	15	3	6	34	57
"Massachusetts"	"Ohio"	9439	7398	2924	2640	2078	625	21	64	911	3699	2041	8	24	61	7	93	65	15	183	33	28	11	9	5	70
"Florida"	"Kansas"	9429	7971	3432	2359	2203	185	74	293	804	4412	1458	2	7	18	8	79	16	5	123	20	18	10	5	6	19
"Montana"	"Texas"	9417	7808	3092	2084	2496	309	8	75	577	4343	1609	14	23	23	26	60	18	5	89	9	10	7	1	5	30
"Minnesota"	"South Carolina"	9413	8204	2263	3477	1042	1546	9	340	715	4552	1209	4	7	26	7	49	28	1	78	4	13	1	12	7	32
"West Virginia"	"Tennessee"	9389	7963	1986	3949	1056	1808	3	131	907	4058	1426	16	10	13	36	64	35	4	152	7	13	2	1	4	37
"Alaska"	"Oregon"	9378	8196	1761	2467	844	331	34	52	919	6016	1182	5	11	12	10	68	12	7	113	9	1	0	4	1	9
"Kentucky"	"New York"	9371	7025	3225	1930	2911	476	16	48	695	2879	2346	7	56	59	15	229	70	13	212	40	6	26	4	6	25
"Pennsylvania"	"Louisiana"	9369	7543	2828	2826	2030	287	11	84	1571	3560	1826	5	9	25	20	57	23	14	311	23	12	26	6	12	42
"North Carolina"	"District of Columbia"	9359	5998	3700	1396	3162	473	9	122	691	1541	3361	13	65	145	32	196	88	18	260	40	8	14	29	21	28
"Wisconsin"	"Ohio"	9351	7246	3114	2335	2321	611	31	88	852	3343	2105	2	15	53	18	60	43	24	249	12	29	3	8	13	82
"Georgia"	"Nevada"	9342	7658	2994	2651	1976	937	5	145	560	4035	1684	5	10	23	20	42	20	31	103	90	16	7	0	10	92
"Massachusetts"	"Colorado"	9335	7706	2999	2360	2084	929	24	178	680	3811	1629	11	41	41	5	97	24	7	134	26	5	8	14	9	38
"Connecticut"	"Vermont"	9328	8611	1502	3085	883	1063	5	17	971	5672	717	1	4	3	11	20	5	2	64	5	5	0	1	2	3
"Pennsylvania"	"Maine"	9294	8520	1636	2515	853	501	4	30	1002	6130	774	4	18	2	8	11	5	2	77	26	2	1	0	1	8
"Maryland"	"Louisiana"	9289	7789	2871	2915	1617	306	9	52	1133	4672	1500	0	6	53	17	58	20	8	100	30	10	2	6	7	46
"Wisconsin"	"Washington"	9274	7274	3475	1786	2479	517	47	126	611	3494	2000	18	18	36	4	42	24	11	215	36	16	1	12	9	30
"California"	"North Dakota"	9237	6425	2626	1452	1844	97	26	123	692	3643	2812	4	1	24	43	32	18	6	94	6	21	4	10	4	55
"Colorado"	"Massachusetts"	9208	7892	2343	3033	1756	547	9	120	1487	3973	1316	9	11	45	5	99	18	7	93	12	6	10	3	1	31
"Idaho"	"Montana"	9179	7730	1594	1970	665	201	20	97	765	5982	1449	15	4	6	10	33	15	7	109	8	7	4	6	11	14
"Washington"	"New Mexico"	9177	7690	1634	2003	1020	345	8	47	479	5791	1487	2	24	10	21	63	23	3	81	12	4	1	11	6	67
"Idaho"	"Texas"	9154	7297	2815	2123	2001	319	16	93	628	4240	1857	24	5	40	8	51	17	7	169	7	17	11	17	4	38
"Virginia"	"Wisconsin"	9149	7367	2803	2741	1892	462	54	88	856	4015	1782	8	6	26	4	61	25	4	73	12	17	3	4	15	20
"Minnesota"	"Nebraska"	9135	7171	2491	2567	1938	192	57	228	739	4017	1964	8	13	50	15	63	111	8	131	10	4	8	5	12	13
"Louisiana"	"North Carolina"	9134	7261	2512	2415	1336	437	11	151	913	4413	1873	9	8	19	20	42	15	4	455	18	8	3	7	2	21
"Arizona"	"Alabama"	9123	7561	2380	3536	1382	676	9	80	841	4573	1562	10	1	16	18	44	19	2	82	10	6	6	2	5	21
"Oregon"	"Pennsylvania"	9120	8247	1147	4189	866	238	2	42	1656	5443	873	7	12	25	9	49	8	13	61	13	1	1	13	3	10
"Michigan"	"Massachusetts"	9112	7791	2909	3132	2205	898	3	117	913	3655	1321	11	16	42	8	77	12	9	125	13	8	13	6	5	18
"Hawaii"	"Texas"	9099	7343	2399	2310	1559	276	31	120	823	4534	1756	12	7	26	13	44	28	15	137	11	7	7	3	10	45
"Colorado"	"Maryland"	9093	7618	2737	2944	2025	698	9	302	797	3787	1475	16	7	24	1	71	26	2	124	23	6	7	5	4	16
"Tennessee"	"Nevada"	9084	6531	2788	2193	1757	732	11	145	587	3299	2553	26	15	43	15	39	16	62	272	77	30	123	50	22	62
"Nevada"	"North Carolina"	9084	7971	1998	2716	1094	378	16	139	960	5384	1113	4	2	6	6	41	8	3	61	16	3	6	6	3	19
"South Dakota"	"Arizona"	9079	7885	1888	3212	917	797	29	73	564	5505	1194	5	13	14	26	55	9	2	124	18	5	6	1	4	22
"Colorado"	"Kentucky"	9062	6149	2285	1929	1299	169	15	139	852	3675	2913	3	3	10	10	26	12	4	265	0	18	15	0	4	26
"Colorado"	"Arkansas"	9043	7522	2249	2379	1143	124	39	63	997	5156	1521	2	0	14	17	42	19	4	262	11	6	5	3	18	30
"Oklahoma"	"Georgia"	9031	7093	3392	2145	1996	303	16	233	1053	3492	1938	13	15	35	17	68	12	7	165	26	16	19	12	5	74
"Indiana"	"Louisiana"	9024	7235	3144	1919	2152	353	23	30	1061	3616	1789	11	11	29	9	46	17	11	137	61	11	15	4	8	50
"New Mexico"	"Washington"	9016	7540	2884	1895	1616	328	34	118	873	4571	1476	23	12	26	12	42	13	5	158	7	18	10	4	3	54
"Arkansas"	"Georgia"	8998	7072	3102	2576	1766	349	34	121	909	3893	1926	5	32	54	16	78	11	9	227	4	15	5	10	3	69
"Minnesota"	"Kentucky"	8996	6865	3418	1877	2173	292	35	193	986	3186	2131	2	7	34	14	60	153	12	122	10	12	13	7	7	24
"Kentucky"	"Missouri"	8994	7233	2681	2471	1389	667	46	120	969	4042	1761	7	8	15	15	64	16	3	328	11	25	7	17	8	36
"Nevada"	"Illinois"	8975	7901	2309	2603	1556	492	17	139	987	4710	1074	1	13	21	7	62	7	11	83	27	4	3	0	4	22
"Oregon"	"Tennessee"	8939	7934	1148	4329	749	431	12	29	1387	5326	1005	9	7	16	8	23	10	5	105	8	10	0	1	4	44
"Virginia"	"Maine"	8906	8284	1391	2085	878	335	2	29	785	6255	622	3	0	12	3	12	17	4	59	3	1	9	2	4	5
"Kansas"	"Illinois"	8894	7220	3017	2307	2100	490	48	148	1054	3380	1674	7	23	70	13	66	43	5	119	10	6	8	13	2	30
"Illinois"	"Nebraska"	8894	7162	3252	1959	2576	173	21	162	757	3473	1732	18	8	44	12	61	37	6	142	23	10	12	3	9	35
"Michigan"	"Missouri"	8874	7179	2788	2112	1976	639	47	116	615	3786	1695	46	6	26	9	72	35	2	201	8	38	2	2	12	21
"Missouri"	"Kentucky"	8860	7241	2849	2343	1850	241	27	87	976	4060	1619	6	11	25	10	53	28	10	167	3	12	9	1	2	51
"Minnesota"	"Montana"	8849	7464	1474	1979	727	377	8	107	604	5641	1385	6	15	55	19	19	33	5	71	8	8	8	2	3	20
"Ohio"	"Oregon"	8848	6883	2677	1923	1874	476	25	92	748	3668	1965	23	19	24	8	59	12	8	203	11	9	3	10	22	53
"North Dakota"	"Colorado"	8820	7360	2455	2033	1617	294	6	120	771	4552	1460	19	13	23	28	30	20	9	88	7	14	7	6	1	20
"Pennsylvania"	"Wisconsin"	8814	7097	2318	2818	1598	465	54	99	717	4164	1717	9	10	28	3	63	14	3	116	17	21	4	8	3	15
"Colorado"	"Alabama"	8785	7062	2282	2790	1448	857	11	52	828	3866	1723	11	13	41	9	44	50	4	91	19	10	10	3	8	25
"South Dakota"	"Nebraska"	8777	7209	2431	2318	1873	138	16	175	874	4133	1568	18	3	38	6	48	51	8	156	9	3	9	6	4	17
"Oregon"	"Massachusetts"	8772	6142	880	3021	730	329	0	15	1240	3828	2630	1	11	108	4	25	165	7	1379	14	0	2	5	6	12
"South Dakota"	"North Dakota"	8756	6601	2217	2231	1700	152	9	192	856	3692	2155	3	12	21	42	63	22	32	186	18	14	8	5	8	41
"Alaska"	"Arizona"	8754	7888	1132	2667	698	485	22	50	460	6173	866	1	1	0	10	51	34	10	90	10	5	5	0	4	8
"Missouri"	"Pennsylvania"	8731	6540	2407	1981	1633	259	19	139	849	3641	2191	5	4	42	18	99	32	14	172	19	12	6	29	13	42
"Oregon"	"Michigan"	8715	8189	926	3999	618	222	10	50	1597	5692	526	0	0	3	3	25	8	0	32	4	9	0	2	1	24
"Maryland"	"Kentucky"	8647	7021	2815	2183	1955	193	37	113	946	3777	1626	2	3	22	2	54	24	6	191	5	5	18	5	9	46
"New Hampshire"	"California"	8629	7075	2553	2196	1919	708	20	64	656	3708	1554	9	16	32	10	80	26	5	112	31	1	11	3	7	19
"South Dakota"	"Florida"	8615	7634	2082	3344	1070	1775	5	81	806	3897	981	11	3	12	13	23	9	8	99	22	6	0	1	7	10
"North Dakota"	"Texas"	8584	6953	2322	2125	1404	455	22	79	712	4281	1631	8	10	35	15	31	24	11	107	13	28	6	9	6	77
"Kentucky"	"Michigan"	8528	7267	2313	2817	1499	415	14	92	964	4283	1261	3	9	18	4	48	41	2	163	16	12	19	1	2	40
"Mississippi"	"California"	8513	6555	3256	2057	2150	577	21	78	968	2761	1958	10	37	38	22	82	20	3	135	78	38	10	1	6	22
"Massachusetts"	"Maryland"	8501	6932	2682	2484	2020	821	12	177	771	3131	1569	2	0	29	10	82	22	6	228	26	2	4	4	9	26
"Kentucky"	"Pennsylvania"	8486	5488	2148	1672	1387	174	15	91	688	3133	2998	4	3	32	6	146	14	17	338	9	11	10	14	11	35
"Louisiana"	"New York"	8481	6282	3324	1628	3032	439	27	83	717	1984	2199	7	53	57	16	245	65	3	211	22	10	19	10	10	15
"Iowa"	"North Carolina"	8469	7116	1873	3133	1077	485	5	168	618	4763	1353	16	4	14	8	55	21	11	113	13	20	1	10	14	27
"New Jersey"	"Missouri"	8462	5942	2394	1813	1733	322	23	171	624	3069	2520	6	14	41	3	115	154	3	234	10	12	9	16	5	33
"Wisconsin"	"Alabama"	8428	7583	2011	4131	777	2770	27	45	789	3175	845	3	1	8	9	19	64	1	86	3	18	2	1	1	11
"New Hampshire"	"South Carolina"	8417	7663	1279	3454	594	1463	2	75	599	4930	754	6	2	9	9	29	12	6	76	13	7	9	1	3	11
"Colorado"	"Indiana"	8410	6825	2365	2378	1728	255	16	114	863	3849	1585	4	8	12	3	86	11	17	160	0	17	6	2	0	26
"Mississippi"	"North Carolina"	8384	6923	2241	2121	1110	356	20	103	1063	4271	1461	3	9	28	20	59	10	14	173	12	8	2	3	7	31
"Connecticut"	"Arizona"	8338	6981	2101	2374	1480	645	1	88	443	4324	1357	15	6	39	11	90	46	5	120	19	1	9	0	3	13
"Indiana"	"Nevada"	8321	6649	2633	2243	1637	964	22	107	673	3246	1672	7	3	26	22	33	13	29	123	89	2	5	6	9	52
"Michigan"	"Idaho"	8320	6055	2252	1877	1144	253	100	56	845	3657	2265	6	6	29	27	45	5	18	384	19	2	7	10	3	27
"Washington"	"Wisconsin"	8281	6946	1981	2768	1482	410	65	68	511	4410	1335	13	2	24	3	28	14	8	100	16	15	2	1	17	19
"Colorado"	"South Dakota"	8182	7032	1348	2689	726	109	10	145	715	5327	1150	14	10	11	4	31	25	0	63	9	4	4	4	7	17
"South Dakota"	"Colorado"	8161	6400	2839	1799	1921	323	23	165	571	3397	1761	8	8	44	24	40	12	30	161	10	12	8	1	15	21
"Vermont"	"Massachusetts"	8156	6575	1902	2238	1447	706	0	74	794	3554	1581	7	44	52	4	57	41	14	196	10	13	8	19	7	14
"Texas"	"North Dakota"	8156	5954	2485	1727	1571	61	6	74	964	3278	2202	26	3	23	26	45	5	1	121	5	10	9	9	1	41
"Oklahoma"	"Illinois"	8145	6467	2213	1931	1524	332	51	106	776	3678	1678	12	26	35	14	67	32	2	135	11	18	7	2	6	30
"Oregon"	"New Jersey"	8136	7657	692	4036	447	258	0	43	1535	5374	479	0	0	24	1	22	2	7	25	20	2	0	0	0	26
"Nebraska"	"Wyoming"	8130	6944	1119	1921	662	78	10	47	597	5550	1186	10	2	12	4	28	3	6	59	3	14	2	0	3	8
"Oregon"	"Missouri"	8108	6635	908	3749	622	321	23	24	1642	4003	1473	7	12	8	6	57	9	0	177	0	7	2	3	7	11
"Minnesota"	"Indiana"	8079	6591	3070	2258	2296	459	16	209	856	2755	1488	2	7	41	12	79	24	16	119	13	8	5	9	4	55
"District of Columbia"	"Arizona"	8072	6068	2288	2113	1576	326	2	152	679	3333	2004	2	2	40	6	135	15	0	88	8	12	3	1	11	42
"Virginia"	"Mississippi"	8057	6691	3090	2275	1379	305	11	48	1287	3661	1366	1	0	26	10	23	17	3	123	22	13	2	0	1	68
"Washington"	"Indiana"	8025	5999	2794	1734	2044	275	18	122	617	2923	2026	4	1	28	6	89	18	23	124	12	29	8	17	9	83
"Utah"	"Wyoming"	8011	6723	1623	1588	804	262	1	44	498	5114	1288	1	1	14	33	35	7	4	63	19	14	9	2	1	27
"North Carolina"	"Mississippi"	8001	5890	2481	1868	1315	202	4	49	974	3346	2111	4	1	34	16	35	24	12	209	45	29	7	0	3	63
"Arizona"	"Maryland"	7999	6868	2738	2375	1682	608	30	200	999	3349	1131	1	7	33	2	87	6	2	96	11	0	11	2	13	23
"Kentucky"	"Arizona"	7996	6610	2685	2285	1707	848	17	67	586	3385	1386	3	6	13	12	146	13	4	149	13	11	0	5	1	38
"Florida"	"Utah"	7991	6489	2206	2332	1303	1137	10	123	516	3400	1502	6	8	95	4	37	45	6	89	19	12	4	11	3	28
"New Jersey"	"Maine"	7960	7458	1327	2140	727	331	0	26	633	5741	502	1	0	6	1	9	5	2	33	15	0	1	3	0	5
"Oregon"	"Ohio"	7960	7019	1346	3428	927	186	20	43	1363	4480	941	1	3	14	4	52	31	3	107	9	5	4	2	5	33
"District of Columbia"	"Washington"	7956	6084	2727	1414	1996	352	51	112	549	3024	1872	7	22	40	10	58	18	2	72	12	2	9	16	29	36
"Massachusetts"	"Washington"	7935	6218	2743	1609	2183	484	27	75	589	2860	1717	7	22	29	8	51	21	12	118	7	11	14	22	10	51
"Connecticut"	"Tennessee"	7925	6593	2032	2281	1303	449	32	79	631	4099	1332	3	19	30	6	24	35	13	128	1	22	15	2	12	27
"New York"	"Minnesota"	7875	6265	2498	2161	1946	642	44	405	639	2589	1610	5	2	25	19	68	21	2	138	2	4	4	2	12	31
"Delaware"	"North Carolina"	7866	6614	2241	2323	1062	314	6	159	1115	3958	1252	2	7	17	17	66	13	3	123	14	5	8	4	6	17
"Pennsylvania"	"Oregon"	7861	6224	2477	1626	1863	294	25	62	617	3363	1637	14	16	22	9	80	21	13	229	3	9	3	25	127	34
"New Jersey"	"District of Columbia"	7812	5258	2962	1349	2762	519	5	122	495	1355	2554	21	65	130	33	139	48	17	167	58	2	5	21	18	14
"Michigan"	"Oregon"	7802	6224	2434	1865	1719	385	18	48	516	3538	1578	14	14	26	5	40	5	5	230	1	9	3	26	4	11
"Oregon"	"South Carolina"	7797	7043	1065	3524	545	641	6	79	1299	4473	754	1	1	7	2	23	6	2	50	2	4	6	1	2	27
"Arkansas"	"North Carolina"	7781	6367	2338	1727	1304	295	20	108	785	3855	1414	10	6	52	14	30	25	12	114	3	10	9	11	7	20
"Nevada"	"Georgia"	7780	6613	1774	2134	1042	315	3	83	803	4367	1167	8	8	14	6	39	26	9	79	15	2	4	2	130	31
"North Carolina"	"Oregon"	7772	6353	2125	1679	1382	283	36	124	616	3912	1419	9	6	40	25	39	29	3	93	11	16	5	19	23	31
"Massachusetts"	"Tennessee"	7755	6349	2331	2125	1687	473	5	68	590	3526	1406	3	33	53	14	85	25	40	109	7	10	20	2	6	59
"Missouri"	"Oregon"	7753	6475	2018	2167	1327	267	22	23	552	4284	1278	4	6	18	4	37	9	7	80	6	5	5	7	7	23
"West Virginia"	"Texas"	7744	6351	2537	2034	1674	206	32	79	1110	3250	1393	6	8	21	6	51	11	5	100	4	6	8	8	4	51
"Oklahoma"	"Washington"	7717	6192	2522	1783	1636	633	18	87	731	3087	1525	10	22	12	5	39	14	4	104	9	17	4	8	8	54
"Minnesota"	"Massachusetts"	7713	6585	1917	3331	1411	700	16	243	574	3641	1128	3	17	46	2	46	35	10	101	14	11	3	79	12	13
"Delaware"	"Virginia"	7701	6459	2280	2311	1427	488	0	137	832	3575	1242	1	1	14	11	38	18	1	120	7	6	6	4	6	29
"Texas"	"Maine"	7697	7039	1198	2786	639	241	5	31	607	5516	658	0	2	2	0	47	6	0	65	1	7	5	0	4	11
"Alabama"	"Illinois"	7690	6278	2456	2382	1646	427	41	97	916	3151	1412	8	18	24	13	93	32	7	116	15	16	7	15	6	33
"Pennsylvania"	"Minnesota"	7687	6408	2630	1816	2059	334	56	376	511	3072	1279	6	9	24	14	43	9	0	167	8	7	4	10	6	47
"Massachusetts"	"Nevada"	7669	6357	2170	2339	1603	883	0	73	444	3354	1312	7	11	42	28	21	13	35	84	77	3	4	5	14	32
"Alabama"	"Ohio"	7668	5628	2362	2102	1517	420	6	62	942	2681	2040	10	7	12	6	61	27	28	295	20	17	6	5	23	72
"Minnesota"	"Virginia"	7663	5989	2483	2003	1780	511	23	289	626	2760	1674	2	3	47	14	46	52	5	205	12	10	1	6	11	31
"Maryland"	"Nevada"	7658	5795	2177	2005	1605	623	2	70	477	3018	1863	7	14	38	18	51	35	54	111	95	5	2	6	11	42
"Nebraska"	"Washington"	7595	6334	2877	1738	1908	337	31	132	766	3160	1261	3	8	14	12	26	16	3	68	25	19	7	12	22	27
"Delaware"	"New York"	7583	5809	2248	1821	2035	512	10	162	447	2643	1774	4	93	49	16	114	55	18	160	21	0	9	14	5	13
"California"	"Maine"	7562	6850	1244	2376	801	294	16	15	723	5001	712	0	7	9	9	28	17	8	49	30	4	0	2	1	3
"North Carolina"	"Wisconsin"	7556	6042	2074	2011	1436	399	41	100	501	3565	1514	7	1	15	5	39	49	10	110	4	5	1	0	7	16
"Wisconsin"	"Oregon"	7539	6236	2067	2473	1515	306	84	52	472	3807	1303	11	13	19	6	33	5	5	140	5	8	8	14	1	39
"Iowa"	"Tennessee"	7539	6286	1688	2680	1085	442	3	62	673	4021	1253	52	15	14	17	32	31	6	107	14	29	12	6	8	42
"Rhode Island"	"New York"	7529	5844	2180	1729	1986	481	11	40	498	2828	1685	5	52	45	7	91	62	16	167	34	11	14	9	21	33
"Oklahoma"	"New York"	7510	5458	2642	1537	2380	274	6	61	435	2302	2052	7	38	43	57	293	27	8	128	49	8	3	18	8	39
"Kansas"	"North Carolina"	7506	5603	2040	1722	1195	365	13	112	511	3407	1903	5	8	27	38	54	33	3	233	7	84	4	3	4	22
"Tennessee"	"Maryland"	7475	6163	3243	1901	2110	552	37	278	843	2343	1312	3	10	21	10	37	10	10	132	17	5	8	6	3	28
"Alaska"	"California"	7453	6223	1941	2391	1063	592	26	82	1040	3420	1230	1	11	11	11	35	15	12	141	19	0	5	11	10	30
"Louisiana"	"Missouri"	7452	5568	1476	2446	833	1514	6	123	584	2508	1884	8	12	7	12	99	53	3	101	11	7	2	1	4	324
"Louisiana"	"Arizona"	7447	6300	1658	3686	821	3168	4	77	347	1883	1147	2	0	8	19	257	2	10	117	11	5	3	6	1	27
"District of Columbia"	"Michigan"	7447	6220	2835	1807	2064	407	2	146	653	2948	1227	9	11	20	9	41	8	8	85	13	22	4	11	0	23
"District of Columbia"	"Colorado"	7441	5912	2417	1778	1743	381	27	258	600	2903	1529	10	10	85	17	50	25	4	84	5	3	7	10	21	20
"Washington"	"Iowa"	7437	6140	1898	1946	1382	394	28	108	601	3627	1297	0	0	6	5	40	16	0	93	15	2	3	1	5	28
"Missouri"	"Mississippi"	7398	6295	2319	2316	1475	663	14	42	780	3321	1103	5	4	15	5	44	21	1	103	16	14	6	0	3	42
"Arizona"	"Arkansas"	7378	6353	1775	1926	905	198	12	150	547	4541	1025	2	3	8	1	39	10	0	123	3	7	6	0	1	12
"South Carolina"	"Kentucky"	7370	5682	2062	2215	1198	207	20	54	779	3424	1688	2	6	15	3	138	26	9	164	13	27	26	0	7	22
"District of Columbia"	"Tennessee"	7347	5905	2369	1626	1453	377	6	147	690	3232	1442	8	19	30	21	46	26	6	83	14	9	6	8	12	43
"Connecticut"	"Colorado"	7318	6115	2022	2168	1457	692	14	167	496	3289	1203	8	10	93	31	47	21	7	74	12	9	3	11	8	24
"Missouri"	"Minnesota"	7313	6061	2134	1909	1503	296	23	369	492	3378	1252	2	3	24	9	49	16	2	136	8	3	8	11	7	9
