"Origin_State"	"Dest_State"	"AllQueries"	"HousingQuery"	"HousingRent"	"HousingBuy"	"HousingApartment"	"HousingCondo"	"HousingDuplex"	"HousingTownhouse"	"HousingHouse"	"HousingHome"	"JobQuery"	"JobArchitectureEngineering"	"JobArt"	"JobBusiness"	"JobConstruction"	"JobEducation"	"JobFinance"	"JobFood"	"JobHealthcare"	"JobLeisureHospitality"	"JobManufacturing"	"JobRetail"	"JobScience"	"JobTechnology"	"JobTransportation"
"Michigan"	"Nebraska"	3933	3448	1929	913	1214	88	34	85	635	1392	485	4	6	11	3	37	6	6	68	4	7	1	1	3	7
"Iowa"	"Oregon"	3933	3174	1138	964	664	108	5	38	286	2073	759	15	6	8	16	18	5	5	76	8	11	2	6	0	12
"Kentucky"	"Mississippi"	3928	3212	1232	1368	679	199	2	13	506	1813	716	0	0	12	14	7	9	0	86	16	16	7	0	3	9
"Louisiana"	"Oklahoma"	3925	3211	1180	891	776	48	5	15	311	2056	714	5	4	16	3	19	0	0	60	8	10	2	5	6	17
"Missouri"	"Utah"	3923	3489	1028	1330	708	280	7	66	175	2253	434	1	3	7	3	12	8	0	43	0	15	0	0	10	10
"Iowa"	"Ohio"	3915	3098	1091	1207	768	200	4	35	363	1728	817	3	1	24	3	34	24	3	86	5	5	20	3	4	22
"Massachusetts"	"Kentucky"	3892	3217	949	1237	700	329	5	24	324	1835	675	2	1	16	2	22	11	1	51	5	3	5	12	4	15
"Oklahoma"	"Pennsylvania"	3880	2593	912	860	643	89	4	64	266	1527	1287	5	12	11	3	61	2	65	54	8	3	4	7	4	18
"Oklahoma"	"Mississippi"	3878	2942	1053	1197	483	226	2	12	449	1770	936	0	2	9	9	13	4	0	45	20	14	12	1	2	23
"Georgia"	"Montana"	3876	3345	804	1046	359	209	2	15	274	2486	531	1	1	2	1	11	6	2	60	15	1	0	5	2	4
"Nevada"	"Minnesota"	3875	3481	692	1257	442	106	9	75	170	2679	394	0	2	5	3	17	9	1	41	5	0	0	2	0	3
"New Hampshire"	"Virginia"	3872	3297	950	1235	625	309	1	36	263	2063	575	1	0	6	6	17	10	1	40	2	2	16	0	4	12
"North Carolina"	"New Mexico"	3869	3248	1038	936	690	172	7	24	227	2128	621	3	0	0	1	20	5	3	38	5	3	4	6	4	31
"Wisconsin"	"Massachusetts"	3865	3125	1149	1088	940	384	10	26	249	1516	740	10	7	20	6	46	20	3	61	3	5	21	10	0	8
"New York"	"Kansas"	3839	3068	1344	832	1006	67	22	69	260	1644	771	5	13	17	2	45	36	6	44	4	7	25	2	1	12
"Washington"	"Arkansas"	3839	3390	648	1498	357	187	24	146	273	2403	449	0	0	8	0	32	5	0	43	2	6	0	0	1	6
"Kansas"	"Virginia"	3818	3115	1245	862	822	145	2	119	205	1822	703	4	0	10	0	26	7	10	43	3	3	1	0	1	23
"Maryland"	"New Mexico"	3811	3090	806	762	590	93	2	47	214	2144	721	1	4	7	8	36	11	0	20	9	0	2	5	0	20
"Maine"	"Virginia"	3806	3409	986	1417	613	298	2	86	311	2099	397	5	2	3	1	14	10	5	20	1	2	2	3	0	5
"Michigan"	"Utah"	3804	3222	1045	1188	734	537	18	78	194	1661	582	4	5	15	3	11	6	0	44	8	5	6	4	4	2
"North Carolina"	"Utah"	3797	3262	1254	1015	792	382	19	77	272	1720	535	2	1	5	3	18	8	0	37	5	7	2	0	3	12
"Wisconsin"	"Montana"	3791	3165	629	1159	390	223	4	14	209	2325	626	7	5	3	3	26	2	1	29	3	11	2	2	6	19
"Rhode Island"	"Texas"	3783	3068	1264	1030	890	148	12	45	203	1770	715	4	2	8	12	30	5	4	140	1	4	10	3	6	23
"Oklahoma"	"South Carolina"	3781	3257	975	1265	499	544	6	22	307	1879	524	2	3	8	1	17	5	9	29	4	5	1	1	8	7
"Michigan"	"Montana"	3778	3238	577	768	322	166	5	23	126	2596	540	1	1	0	7	6	1	2	36	13	10	0	0	1	12
"Connecticut"	"Missouri"	3752	3080	838	660	593	96	28	32	198	2133	672	3	6	17	0	30	23	17	51	0	6	0	7	2	4
"Virginia"	"Idaho"	3747	3122	585	1184	342	103	7	18	221	2431	625	14	0	5	1	13	18	3	41	1	4	0	3	4	3
"Michigan"	"District of Columbia"	3740	2325	1269	703	1130	281	7	97	249	561	1415	10	112	50	4	92	10	9	144	3	3	0	21	6	7
"North Dakota"	"Nevada"	3738	3141	716	1496	328	509	1	69	161	2073	597	0	3	1	12	8	3	0	35	32	4	1	0	4	62
"Connecticut"	"Michigan"	3723	3303	990	1129	747	287	1	68	311	1889	420	0	0	15	1	21	13	1	35	1	1	4	0	0	15
"Wisconsin"	"Utah"	3712	3339	872	806	562	281	0	63	152	2281	373	8	2	6	7	1	4	4	19	3	1	0	1	1	10
"Nebraska"	"Oregon"	3703	2824	1086	766	761	99	0	32	202	1730	879	3	8	3	3	25	6	0	44	6	1	6	3	0	16
"Iowa"	"Pennsylvania"	3699	3036	786	1510	543	259	5	90	241	1898	663	1	12	10	1	42	13	4	29	7	4	1	4	8	9
"Connecticut"	"Nevada"	3698	3031	959	1274	610	414	7	18	189	1793	667	2	4	10	10	10	8	7	36	33	4	3	0	5	49
"New Jersey"	"Rhode Island"	3692	3229	982	1302	752	443	3	20	399	1612	463	1	3	5	1	42	6	6	18	7	0	0	0	0	8
"Georgia"	"Maine"	3685	3428	661	1405	300	102	6	9	373	2638	257	1	2	1	2	11	3	0	17	0	0	0	4	2	1
"Oklahoma"	"Nebraska"	3680	3166	1206	825	927	38	24	68	255	1854	514	3	3	8	2	25	10	0	59	2	20	0	4	7	15
"Utah"	"Georgia"	3676	2858	1155	640	742	79	6	79	236	1716	818	1	11	10	2	27	128	6	40	2	2	7	0	3	37
"Minnesota"	"Maryland"	3671	3044	1418	1117	1085	309	8	191	342	1109	627	1	1	9	0	21	10	0	79	12	1	3	2	7	17
"Colorado"	"District of Columbia"	3661	2770	1075	1020	917	265	3	64	407	1114	891	5	51	32	6	30	20	3	40	7	0	13	16	6	6
"Pennsylvania"	"Alaska"	3649	2863	478	1139	298	127	3	10	289	2136	786	8	4	4	9	27	3	1	90	4	5	2	0	2	13
"Nevada"	"Wisconsin"	3646	3256	757	1339	557	379	12	19	163	2126	390	0	6	7	1	4	0	1	37	3	4	1	2	1	3
"District of Columbia"	"Indiana"	3631	2985	1730	704	1518	144	5	69	217	1032	646	1	3	11	2	43	9	8	44	7	4	1	2	2	14
"South Carolina"	"Louisiana"	3620	2923	1186	1152	658	251	20	49	401	1544	697	7	5	11	13	16	8	2	122	5	3	0	6	8	5
"Pennsylvania"	"Kansas"	3615	2948	1201	987	912	49	6	62	283	1636	667	3	5	8	5	33	3	35	49	12	2	20	6	2	9
"Utah"	"Missouri"	3606	3009	565	1600	398	923	10	8	182	1488	597	17	3	9	0	34	6	0	20	3	0	8	8	3	5
"Wyoming"	"Oregon"	3596	2907	814	683	394	68	8	15	261	2161	689	10	4	5	12	21	5	1	94	6	6	0	7	3	12
"Ohio"	"Montana"	3588	3085	788	833	424	175	7	9	172	2298	503	6	8	10	7	8	2	0	43	3	15	2	4	3	3
"Indiana"	"Oklahoma"	3582	3046	1046	1467	786	81	16	30	208	1925	536	1	5	16	2	10	15	0	47	4	12	0	0	2	14
"Delaware"	"Nevada"	3581	3163	1049	1127	705	273	1	49	368	1767	418	0	0	4	2	9	18	2	20	17	2	0	1	2	4
"Kansas"	"Michigan"	3567	3091	1006	1123	587	161	3	102	404	1834	476	7	4	9	0	26	5	1	35	0	1	3	0	9	15
"Pennsylvania"	"Nebraska"	3566	2740	1079	732	828	124	13	74	215	1486	826	5	3	25	9	28	60	2	62	7	7	5	0	13	15
"Ohio"	"Delaware"	3562	2961	890	1206	501	442	0	38	218	1762	601	0	0	5	7	40	6	2	19	4	0	2	1	0	12
"Idaho"	"New York"	3558	2815	1356	732	1270	132	4	12	394	1003	743	0	8	8	2	280	19	1	21	9	2	2	9	0	3
"District of Columbia"	"Kentucky"	3556	2908	1037	1256	686	129	11	25	432	1625	648	0	5	23	3	25	6	5	35	4	16	5	1	5	28
"Illinois"	"North Dakota"	3555	2618	1008	691	788	65	13	82	228	1442	937	5	3	7	19	17	2	0	42	4	3	0	2	0	22
"Arizona"	"North Dakota"	3547	2658	917	853	602	167	12	101	219	1557	889	1	4	21	15	28	3	2	43	3	2	4	2	4	17
"North Dakota"	"Wyoming"	3544	3023	539	703	362	17	0	14	148	2482	521	2	0	5	1	9	4	0	21	2	0	0	0	1	15
"South Dakota"	"Montana"	3539	3048	615	898	398	81	2	40	172	2355	491	0	0	4	5	17	0	0	47	4	3	0	4	4	2
"North Dakota"	"Oregon"	3535	2894	744	1041	435	155	1	7	372	1924	641	2	31	4	6	23	11	0	38	26	3	3	7	4	23
"Nebraska"	"Arkansas"	3530	3028	481	1022	292	108	12	21	205	2390	502	2	1	26	4	19	1	0	30	0	5	0	0	2	28
"Washington"	"Nebraska"	3519	3007	972	903	721	101	7	71	205	1902	512	2	2	2	6	27	6	1	63	2	4	4	7	2	11
"Iowa"	"Montana"	3518	3097	416	736	234	97	4	28	232	2502	421	3	0	5	1	7	2	0	26	4	13	3	1	4	1
"Pennsylvania"	"Rhode Island"	3514	3036	886	1208	613	383	2	30	280	1728	478	2	7	3	2	22	2	6	34	3	0	1	0	4	1
"Maine"	"Connecticut"	3509	3124	983	1227	646	185	1	16	445	1831	385	2	0	9	1	25	2	6	79	0	3	1	4	1	1
"Maine"	"Arizona"	3506	3108	1014	1062	612	295	2	24	253	1922	398	1	0	11	3	20	5	1	27	2	2	0	2	0	3
"New York"	"Nebraska"	3497	2721	985	793	850	65	3	51	213	1539	776	6	9	8	1	32	25	1	41	0	3	1	1	22	8
"Rhode Island"	"Maine"	3495	3281	494	1322	280	304	8	15	374	2300	214	2	7	3	4	8	4	0	23	1	4	0	0	1	1
"Alaska"	"Colorado"	3491	2874	880	728	585	144	13	27	217	1888	617	12	11	8	4	14	3	7	65	7	4	1	6	2	16
"Illinois"	"New Hampshire"	3482	3303	615	1356	372	426	5	74	181	2245	179	0	0	2	4	9	13	0	12	0	4	0	0	0	5
"Nebraska"	"South Carolina"	3475	3030	751	1297	362	444	1	22	240	1961	445	2	0	20	11	12	8	0	35	6	4	2	2	19	4
"Iowa"	"Virginia"	3472	2977	1095	1024	649	294	17	56	172	1789	495	4	4	19	3	15	7	1	27	1	8	1	9	6	2
"New Mexico"	"Georgia"	3470	2820	1050	1016	643	89	6	46	240	1796	650	10	6	23	5	11	6	3	56	3	4	1	6	6	13
"North Carolina"	"Montana"	3470	2999	814	805	400	185	3	28	226	2157	471	0	3	10	4	17	2	0	37	3	5	2	0	0	10
"Idaho"	"Wyoming"	3465	2914	689	770	366	121	2	19	239	2167	551	7	2	0	4	11	7	2	27	22	4	2	0	3	3
"Louisiana"	"Indiana"	3462	2833	1357	1050	916	102	5	39	439	1332	629	4	3	3	3	43	2	6	53	8	5	4	1	1	18
"New York"	"Idaho"	3458	2925	719	742	426	194	4	27	196	2078	533	1	8	10	1	13	15	0	25	6	2	1	15	1	12
"New Jersey"	"Arkansas"	3447	2791	1019	1064	635	82	31	36	452	1555	656	5	0	16	0	16	11	1	32	3	8	1	0	1	8
"Virginia"	"Nebraska"	3431	2726	1118	843	779	146	15	44	282	1460	705	0	0	42	61	20	9	1	53	2	2	1	4	1	7
"Michigan"	"Connecticut"	3431	2986	989	1187	732	443	18	87	323	1383	445	1	3	4	4	35	8	1	21	0	3	0	1	3	3
"Virginia"	"Montana"	3419	2849	657	797	339	128	3	20	269	2090	570	2	0	2	7	8	18	2	39	6	1	1	0	5	15
"Washington"	"North Dakota"	3418	2455	853	641	564	47	10	37	213	1584	963	0	0	2	17	21	7	1	26	17	4	1	3	2	31
"Oklahoma"	"Indiana"	3413	2889	1042	787	790	59	17	21	252	1750	524	6	4	5	4	15	2	0	42	3	9	0	1	5	20
"New Jersey"	"West Virginia"	3409	2927	763	1124	432	85	18	59	332	2001	482	1	2	1	2	25	24	1	29	3	0	1	3	0	26
"Louisiana"	"Nevada"	3407	2644	1337	805	788	281	0	50	288	1237	763	0	3	14	18	13	9	6	53	82	15	3	0	13	43
"New Mexico"	"Utah"	3386	2693	957	990	589	127	6	42	125	1804	693	5	2	16	3	14	8	3	117	6	7	1	1	3	8
"Kansas"	"Pennsylvania"	3384	2556	1108	746	839	101	3	71	226	1316	828	3	7	10	1	63	10	12	51	4	3	2	3	5	9
"Georgia"	"West Virginia"	3372	2761	923	973	548	83	0	52	352	1726	611	1	0	2	4	31	3	4	38	1	1	3	0	1	18
"Tennessee"	"Iowa"	3366	2737	948	1011	583	133	28	93	352	1548	629	1	0	6	0	17	10	3	38	5	7	0	9	2	6
"South Carolina"	"Mississippi"	3364	2727	903	1260	510	125	4	26	370	1692	637	1	0	1	3	26	3	5	63	9	6	11	5	1	18
"Delaware"	"Connecticut"	3356	3214	195	886	149	400	105	227	86	2247	142	0	0	0	0	12	4	2	13	2	0	1	0	1	0
"Indiana"	"Arkansas"	3340	2774	870	970	537	134	17	20	261	1805	566	2	0	12	3	15	2	0	66	4	8	4	0	4	5
"Connecticut"	"Alabama"	3337	2856	671	1544	465	270	3	33	204	1881	481	6	5	8	12	7	1	1	47	1	2	1	6	0	12
"South Dakota"	"Washington"	3328	2749	781	1382	585	99	6	228	324	1507	579	12	2	2	17	9	5	0	66	2	4	3	8	2	18
"New Mexico"	"Tennessee"	3313	2839	713	1018	413	151	1	26	247	2001	474	3	10	6	7	13	8	1	58	0	3	1	3	3	8
"California"	"Vermont"	3311	3086	440	819	251	239	1	7	181	2407	225	0	1	6	0	5	0	0	12	1	0	1	0	2	1
"New Jersey"	"Mississippi"	3304	2785	934	1286	595	245	0	46	267	1632	519	2	0	6	1	3	4	0	31	96	3	1	0	0	10
"Florida"	"North Dakota"	3302	2201	974	586	682	26	2	29	213	1249	1101	1	1	12	10	31	9	4	52	3	15	4	4	1	34
"Pennsylvania"	"Mississippi"	3301	2572	854	1018	554	173	2	26	221	1596	729	0	0	8	1	11	4	0	50	40	10	2	0	0	18
"Pennsylvania"	"Idaho"	3292	2791	621	839	391	122	2	13	268	1995	501	5	1	6	1	21	13	1	56	1	4	1	5	7	12
"South Carolina"	"Nevada"	3289	2618	1140	934	879	236	2	51	178	1272	671	1	13	13	2	3	11	7	33	40	4	11	0	2	24
"Kansas"	"Wisconsin"	3286	2636	941	721	756	116	33	20	164	1547	650	4	8	10	4	18	13	5	52	3	7	4	15	5	8
"Kansas"	"Indiana"	3283	2599	1032	983	752	74	23	44	285	1421	684	2	1	9	0	21	4	1	105	2	13	1	2	0	11
"Hawaii"	"New York"	3283	2546	1198	667	1039	199	2	23	229	1054	737	11	16	8	5	100	33	1	43	17	2	2	2	5	4
"New Jersey"	"New Mexico"	3274	2900	773	984	568	142	0	23	228	1939	374	2	2	2	2	29	0	1	10	4	2	2	10	2	17
"Rhode Island"	"Georgia"	3271	2847	903	1345	563	145	10	52	271	1806	424	0	1	5	1	4	4	0	61	0	3	1	0	2	17
"New York"	"Alaska"	3261	2612	526	776	397	195	0	3	134	1883	649	4	0	8	2	18	7	1	77	4	0	3	2	6	14
"Illinois"	"West Virginia"	3260	2781	679	984	451	70	0	30	275	1955	479	4	4	4	4	33	10	0	21	1	2	6	1	1	16
"North Carolina"	"Alaska"	3251	2660	549	784	299	135	5	21	158	2042	591	0	1	1	4	20	2	2	58	7	0	1	3	1	13
"Alabama"	"Wisconsin"	3251	2523	1030	877	747	193	12	47	262	1262	728	2	6	11	1	38	14	5	51	4	2	1	0	7	13
"Nebraska"	"Tennessee"	3235	2510	1082	746	746	120	17	25	254	1348	725	0	10	15	7	20	7	9	65	9	8	1	0	8	21
"Virginia"	"Alaska"	3231	2603	668	788	389	112	1	7	204	1890	628	1	0	2	6	9	9	1	66	0	8	2	1	5	11
"Wisconsin"	"Mississippi"	3212	2666	979	1195	616	305	2	22	254	1467	546	2	0	2	6	8	0	3	47	15	2	1	0	1	27
"Nebraska"	"Oklahoma"	3202	2598	1062	690	734	68	22	53	331	1390	604	0	2	11	5	10	15	1	28	5	4	1	0	0	7
"Arkansas"	"Michigan"	3193	2789	700	1511	438	125	1	34	319	1872	404	1	2	8	0	7	9	0	43	1	1	1	4	0	26
"South Dakota"	"Nevada"	3183	2797	1726	624	1581	159	0	83	66	908	386	0	8	1	4	15	3	1	29	16	1	0	5	1	23
"Arkansas"	"Kentucky"	3180	2527	945	936	616	93	19	11	329	1459	653	5	3	0	0	12	5	0	60	1	23	3	11	7	12
"Montana"	"Utah"	3180	2596	787	1007	517	201	7	57	125	1689	584	1	9	7	9	14	6	0	69	4	7	0	7	0	6
"Wisconsin"	"Louisiana"	3170	2447	1003	789	741	242	15	8	302	1139	723	0	2	6	1	21	4	2	53	6	1	1	51	2	15
"New Mexico"	"Illinois"	3156	2715	864	1065	611	201	12	250	221	1420	441	0	4	13	7	33	1	1	59	4	14	3	1	2	7
"Alabama"	"Utah"	3144	2602	965	1121	677	169	8	61	220	1467	542	4	2	7	8	7	8	13	63	4	5	3	0	5	18
"Wisconsin"	"Kansas"	3142	2796	1128	974	851	92	26	90	148	1589	346	5	4	2	1	12	0	0	22	0	0	5	2	2	13
"Maryland"	"Utah"	3141	2778	586	724	405	192	12	22	172	1975	363	1	3	7	5	18	1	1	14	8	3	2	3	8	11
"District of Columbia"	"Louisiana"	3139	2590	1149	921	875	103	1	31	359	1221	549	0	8	13	10	11	6	4	80	3	2	3	4	5	11
"Nebraska"	"Ohio"	3136	2599	963	816	640	189	11	31	262	1466	537	0	1	16	2	8	5	0	52	1	4	3	3	6	11
"Massachusetts"	"Louisiana"	3135	2566	915	810	680	146	3	19	312	1406	569	4	4	8	1	35	6	19	73	3	6	1	2	0	17
"Kansas"	"Louisiana"	3119	2400	996	789	642	67	3	25	335	1328	719	4	4	16	12	16	11	10	61	9	6	3	10	5	13
"Mississippi"	"Ohio"	3117	2272	974	880	575	77	6	39	379	1196	845	3	7	7	6	28	8	3	84	3	4	4	0	2	20
"Arkansas"	"Wisconsin"	3116	2502	770	784	594	157	32	15	184	1520	614	4	5	12	1	14	6	2	26	3	81	13	5	2	6
"Wyoming"	"Nebraska"	3114	2483	464	776	282	17	4	6	257	1917	631	2	1	3	3	16	3	1	54	0	2	7	2	0	37
"Washington"	"South Dakota"	3105	2745	405	913	285	39	15	24	155	2227	360	3	0	2	4	14	1	0	14	1	2	2	1	2	5
"Pennsylvania"	"Wyoming"	3098	2555	369	919	185	85	1	7	259	2018	543	8	0	1	6	6	1	0	36	66	7	0	0	0	17
"Michigan"	"Oklahoma"	3093	2606	1175	722	953	94	5	10	367	1177	487	3	2	8	12	8	6	0	29	3	2	2	0	1	12
"Montana"	"South Dakota"	3089	2637	563	764	301	34	5	31	223	2043	452	0	2	2	3	19	6	1	25	0	5	1	1	3	12
"Nevada"	"Indiana"	3088	2537	872	763	530	57	2	35	315	1598	551	1	2	5	1	21	0	3	67	10	7	0	0	0	14
"Utah"	"North Carolina"	3083	2639	855	768	584	130	0	76	195	1654	444	1	1	2	1	15	6	2	41	0	3	1	0	4	10
"Georgia"	"Idaho"	3078	2663	713	733	413	109	4	42	186	1909	415	2	1	2	2	20	4	1	27	0	3	2	2	2	30
"Michigan"	"Rhode Island"	3068	580	248	198	176	81	2	11	54	256	2488	0	16	8	0	7	7	0	147	4	0	0	2	1	0
"Maine"	"Georgia"	3068	2515	873	744	476	213	2	26	263	1535	553	0	5	12	2	18	3	8	61	7	2	10	1	8	16
"Nevada"	"Oklahoma"	3064	2778	611	1023	323	18	4	18	203	2212	286	1	1	10	5	11	2	4	12	8	4	4	1	0	9
"Ohio"	"New Hampshire"	3054	2666	782	943	588	241	3	55	243	1536	388	0	0	3	0	16	6	2	22	6	14	3	0	0	9
"Texas"	"Delaware"	3049	2598	1014	825	633	171	0	78	197	1519	451	1	0	3	6	12	3	0	8	6	1	0	0	0	5
"Nebraska"	"Alabama"	3045	2290	707	1189	395	393	1	48	167	1286	755	0	2	5	6	10	337	1	30	2	0	1	0	0	6
"Massachusetts"	"Minnesota"	3040	2494	918	959	762	173	15	82	176	1286	546	1	2	8	4	20	18	18	62	0	1	0	2	10	6
"Alaska"	"Montana"	3034	2713	365	711	199	111	2	5	144	2252	321	4	1	2	3	9	0	1	25	7	9	0	0	0	6
"District of Columbia"	"Nevada"	3031	2385	1141	673	840	283	0	22	145	1095	646	7	3	72	5	23	6	2	20	5	4	3	2	3	17
"Utah"	"New Mexico"	3017	2205	605	568	350	84	7	44	155	1565	812	2	1	8	6	22	21	4	38	15	11	1	14	2	25
"Oklahoma"	"Wyoming"	3013	2661	463	1073	257	59	0	11	117	2217	352	4	0	2	4	8	3	1	20	8	0	0	0	0	2
"Wyoming"	"Washington"	3005	2388	641	581	406	83	8	9	171	1711	617	7	6	11	18	16	2	9	46	4	9	9	7	0	17
"Arkansas"	"Pennsylvania"	3003	2138	797	801	590	70	4	30	262	1182	865	2	4	6	6	40	13	7	110	5	8	6	6	2	11
"Connecticut"	"Indiana"	3000	2348	1140	702	840	229	5	19	241	1014	652	5	4	9	1	28	19	3	110	3	4	2	2	0	12
"Ohio"	"Nebraska"	2996	2432	982	720	855	35	15	39	184	1304	564	1	2	10	10	43	30	2	52	1	2	1	0	4	6
"Minnesota"	"Alaska"	2993	2400	449	801	274	45	2	7	157	1915	593	2	1	6	3	8	5	4	58	1	4	1	0	0	8
"Virginia"	"Vermont"	2991	2679	614	1100	424	282	5	14	329	1625	312	2	0	1	0	9	1	3	28	3	1	2	1	3	5
"Kentucky"	"Arkansas"	2989	2464	970	869	665	104	3	14	293	1385	525	0	2	7	4	28	5	1	57	5	7	0	0	3	9
"Wisconsin"	"Nebraska"	2982	2456	1044	730	784	70	9	74	266	1253	526	4	3	9	5	37	10	0	31	2	2	1	2	1	7
"Delaware"	"District of Columbia"	2975	2132	571	1019	468	282	1	9	356	1016	843	8	18	24	7	27	14	1	75	23	1	10	7	8	18
"Arkansas"	"Virginia"	2974	2452	1053	687	682	142	2	38	290	1298	522	0	2	9	2	23	5	5	43	4	2	1	0	0	14
"Maine"	"Pennsylvania"	2970	2506	756	791	590	84	2	10	256	1564	464	3	4	8	0	27	5	10	97	1	2	0	1	2	8
"Oregon"	"Oklahoma"	2961	2676	466	977	293	67	5	10	209	2092	285	0	0	7	1	4	3	0	12	6	5	2	0	3	1
"Delaware"	"Massachusetts"	2960	2721	428	1116	378	179	0	4	290	1870	239	2	3	6	2	18	6	0	14	1	1	0	1	2	2
"Colorado"	"Hawaii"	2958	2654	874	1270	364	874	1	27	202	1186	304	0	0	9	5	12	1	0	25	3	0	1	0	3	10
"Indiana"	"Idaho"	2956	2244	586	725	376	59	18	36	156	1599	712	6	6	11	6	2	12	4	83	7	4	3	2	1	1
"Hawaii"	"Virginia"	2952	2592	1124	801	707	104	0	69	325	1387	360	0	3	10	0	21	0	0	50	7	0	3	0	7	2
"Oregon"	"Louisiana"	2944	2591	552	1240	352	191	22	24	301	1701	353	1	2	8	5	14	13	0	27	7	1	4	1	1	10
"Tennessee"	"Maine"	2942	2681	618	985	325	188	6	8	408	1746	261	0	0	4	1	12	2	4	32	2	4	1	1	0	2
"Florida"	"South Dakota"	2941	2600	684	699	411	84	1	23	191	1890	341	0	0	3	9	16	3	2	20	2	0	0	0	3	17
"North Carolina"	"Idaho"	2933	2410	474	801	291	109	8	21	216	1765	523	1	0	5	3	7	2	0	21	13	5	2	0	0	2
"Nevada"	"Wyoming"	2928	2558	615	613	317	86	0	27	231	1897	370	1	3	2	9	7	0	2	10	8	7	0	0	0	14
"Ohio"	"Alaska"	2915	2292	417	809	251	132	3	1	141	1764	623	1	1	3	1	24	0	2	35	1	9	0	0	7	19
"Missouri"	"Connecticut"	2914	2496	649	745	504	242	24	88	170	1468	418	0	0	8	0	12	9	0	15	3	0	1	0	1	4
"Oklahoma"	"Michigan"	2914	2458	897	706	587	144	12	36	240	1439	456	3	1	10	1	12	4	1	36	2	4	0	0	0	15
"New Mexico"	"Michigan"	2910	2561	573	1056	364	263	11	6	239	1678	349	7	0	3	0	10	2	0	42	1	3	2	2	1	6
"Nebraska"	"Virginia"	2908	2394	898	718	559	162	11	83	259	1320	514	1	0	14	4	12	13	2	41	2	5	1	0	1	13
"Washington"	"New Hampshire"	2908	2160	403	938	342	123	27	24	72	1572	748	0	3	4	1	511	7	0	27	3	0	1	0	0	3
"Louisiana"	"Michigan"	2908	2352	658	970	428	108	0	24	274	1518	556	6	0	20	1	36	1	1	19	45	7	3	1	2	5
"Arkansas"	"New Mexico"	2905	2660	596	886	365	151	0	6	117	2021	245	0	1	1	2	2	1	3	9	0	2	0	1	2	17
"South Carolina"	"Wisconsin"	2904	2495	736	993	517	272	15	21	161	1509	409	6	7	4	1	10	2	4	12	1	7	0	0	0	3
"District of Columbia"	"Oregon"	2902	2422	974	608	796	122	3	30	133	1338	480	2	4	14	2	14	7	0	23	5	0	0	1	0	4
"Wisconsin"	"North Dakota"	2894	2150	839	577	596	28	9	36	187	1294	744	12	1	2	15	24	6	0	43	3	5	0	0	0	9
"North Carolina"	"Rhode Island"	2890	2471	724	1145	491	155	5	110	278	1432	419	0	1	7	0	48	1	2	7	0	0	0	1	0	4
"New Hampshire"	"Tennessee"	2877	2384	890	669	639	124	19	31	243	1328	493	4	11	9	5	24	47	3	55	10	4	3	1	0	7
"Minnesota"	"Oklahoma"	2866	2382	741	745	510	106	10	58	179	1519	484	2	2	10	5	13	4	10	25	4	8	3	0	3	7
"Texas"	"Rhode Island"	2862	1836	784	606	526	119	4	177	229	781	1026	2	1	5	0	18	1	1	54	2	1	5	0	0	18
"Kentucky"	"Maryland"	2858	2409	1084	767	775	202	0	81	252	1099	449	2	13	5	0	14	2	5	70	3	0	2	2	2	2
"Indiana"	"Kansas"	2856	2165	949	748	720	48	18	23	267	1089	691	3	7	10	0	15	5	0	31	1	1	1	2	2	10
"Arkansas"	"Oregon"	2851	2241	786	772	484	46	39	15	103	1554	610	0	2	2	1	13	9	2	33	1	3	3	11	3	7
"Michigan"	"Alaska"	2851	2225	484	680	314	105	1	13	120	1672	626	1	3	2	6	39	4	0	60	1	3	6	2	0	2
"Oregon"	"Alabama"	2847	2437	451	1093	296	311	5	5	152	1668	410	4	3	7	1	9	3	3	73	9	0	1	2	1	4
"Georgia"	"Rhode Island"	2845	2049	303	573	203	89	1	46	130	1580	796	0	1	8	0	27	1	0	32	0	0	2	0	0	8
"Illinois"	"Maine"	2838	2461	525	816	325	163	0	18	222	1733	377	1	1	3	0	5	7	3	28	0	0	3	1	1	4
"Maine"	"Vermont"	2836	2433	758	941	610	187	0	13	469	1154	403	0	1	4	6	9	0	3	26	6	1	1	1	9	1
"Alabama"	"Oregon"	2833	2337	824	854	628	358	17	28	176	1130	496	19	6	4	1	23	1	5	25	0	2	0	7	6	3
"Tennessee"	"District of Columbia"	2823	1781	980	538	837	205	6	33	244	456	1042	3	13	22	7	86	15	4	68	9	2	3	8	6	3
"Connecticut"	"Kentucky"	2819	2341	879	761	575	121	1	17	242	1385	478	0	4	1	3	59	15	2	15	1	12	1	1	0	27
"Wisconsin"	"Oklahoma"	2814	2148	727	776	494	120	57	6	188	1283	666	2	2	5	2	15	74	0	36	18	20	0	3	1	17
"New Jersey"	"Utah"	2812	2477	733	914	499	363	6	82	172	1355	335	0	1	1	1	14	21	1	31	4	2	1	4	2	6
"Maryland"	"Iowa"	2812	2261	780	781	594	73	9	49	300	1236	551	5	2	3	1	18	5	0	33	1	3	2	0	4	11
"Tennessee"	"Utah"	2808	2247	800	896	460	228	3	37	185	1334	561	0	0	8	0	20	5	3	133	4	3	1	5	0	6
"Illinois"	"Alaska"	2802	2256	538	667	364	92	5	10	151	1634	546	5	3	2	2	19	3	3	34	4	3	4	1	0	9
